split,featureset,cycle,confA,confB,n_estimators,max_features,max_depth,max_samples,criterion
instance,sumpb,45,gpw_tree,tree_gpw,200,7,28,0.1,entropy
instance,sumpb,45,gpw_tree,gpw_gpw,200,6,2,0.1,gini
instance,sumpb,45,gpw_tree,swc_gpw,200,6,2,0.1,gini
instance,sumpb,45,tree_gpw,gpw_gpw,200,7,15,0.242,entropy
instance,sumpb,45,tree_gpw,swc_gpw,200,6,2,0.1,gini
instance,sumpb,45,gpw_gpw,swc_gpw,200,5,15,0.147,gini
class,combi,46,gpw_tree,gpw_gpw,200,10,2,0.715,entropy
class,combi,46,gpw_tree,tree_gpw,200,10,2,0.715,entropy
class,combi,46,gpw_tree,swc_gpw,200,7,39,0.857,entropy
class,combi,46,gpw_tree,ggt_mdd,200,12,2,0.147,gini
class,combi,46,gpw_gpw,tree_gpw,200,7,28,0.904,gini
class,combi,46,gpw_gpw,swc_gpw,200,7,37,0.242,entropy
class,combi,46,gpw_gpw,ggt_mdd,200,12,8,0.431,entropy
class,combi,46,tree_gpw,swc_gpw,200,11,9,0.1,entropy
class,combi,46,tree_gpw,ggt_mdd,200,8,18,0.147,gini
class,combi,46,swc_gpw,ggt_mdd,200,13,20,0.526,entropy
instance,combi,46,swc_gpw,gpw_tree,200,7,32,0.715,gini
instance,combi,46,swc_gpw,tree_gpw,200,8,16,0.857,gini
instance,combi,46,swc_gpw,gpw_gpw,200,12,2,0.147,gini
instance,combi,46,swc_gpw,ggt_mdd,200,12,2,0.147,gini
instance,combi,46,gpw_tree,tree_gpw,200,8,18,0.147,gini
instance,combi,46,gpw_tree,gpw_gpw,200,12,2,0.147,gini
instance,combi,46,gpw_tree,ggt_mdd,200,12,2,0.147,gini
instance,combi,46,tree_gpw,gpw_gpw,200,12,2,0.147,gini
instance,combi,46,tree_gpw,ggt_mdd,200,10,2,0.715,entropy
instance,combi,46,gpw_gpw,ggt_mdd,200,8,18,0.147,gini
class,f2f,46,gpw_tree,gpw_gpw,200,6,18,0.147,gini
class,f2f,46,gpw_tree,tree_gpw,200,9,2,0.147,gini
class,f2f,46,gpw_tree,swc_gpw,200,7,21,0.479,entropy
class,f2f,46,gpw_tree,ggt_mdd,200,9,2,0.147,gini
class,f2f,46,gpw_gpw,tree_gpw,200,9,24,0.999,entropy
class,f2f,46,gpw_gpw,swc_gpw,200,5,36,0.337,gini
class,f2f,46,gpw_gpw,ggt_mdd,200,9,2,0.147,gini
class,f2f,46,tree_gpw,swc_gpw,200,7,29,0.62,entropy
class,f2f,46,tree_gpw,ggt_mdd,200,7,2,0.715,entropy
class,f2f,46,swc_gpw,ggt_mdd,200,6,17,0.81,gini
instance,f2f,46,swc_gpw,gpw_tree,200,6,32,0.715,gini
instance,f2f,46,swc_gpw,tree_gpw,200,8,9,0.1,entropy
instance,f2f,46,swc_gpw,gpw_gpw,200,9,2,0.147,gini
instance,f2f,46,swc_gpw,ggt_mdd,200,4,18,0.1,entropy
instance,f2f,46,gpw_tree,tree_gpw,200,6,18,0.147,gini
instance,f2f,46,gpw_tree,gpw_gpw,200,9,2,0.147,gini
instance,f2f,46,gpw_tree,ggt_mdd,200,9,2,0.147,gini
instance,f2f,46,tree_gpw,gpw_gpw,200,9,20,0.526,entropy
instance,f2f,46,tree_gpw,ggt_mdd,200,8,9,0.1,entropy
instance,f2f,46,gpw_gpw,ggt_mdd,200,5,38,0.431,gini
class,f2fsr,46,gpw_tree,gpw_gpw,200,9,17,0.337,gini
class,f2fsr,46,gpw_tree,tree_gpw,200,9,2,0.147,gini
class,f2fsr,46,gpw_tree,swc_gpw,200,5,32,0.999,gini
class,f2fsr,46,gpw_tree,ggt_mdd,200,9,2,0.147,gini
class,f2fsr,46,gpw_gpw,tree_gpw,200,4,18,0.1,entropy
class,f2fsr,46,gpw_gpw,swc_gpw,200,9,32,0.337,gini
class,f2fsr,46,gpw_gpw,ggt_mdd,200,9,13,0.147,entropy
class,f2fsr,46,tree_gpw,swc_gpw,200,9,13,0.147,entropy
class,f2fsr,46,tree_gpw,ggt_mdd,200,4,10,0.479,gini
class,f2fsr,46,swc_gpw,ggt_mdd,200,9,24,0.999,entropy
instance,f2fsr,46,swc_gpw,gpw_tree,200,5,38,0.431,gini
instance,f2fsr,46,swc_gpw,tree_gpw,200,4,10,0.81,gini
instance,f2fsr,46,swc_gpw,gpw_gpw,200,9,2,0.147,gini
instance,f2fsr,46,swc_gpw,ggt_mdd,200,7,2,0.715,entropy
instance,f2fsr,46,gpw_tree,tree_gpw,200,6,18,0.147,gini
instance,f2fsr,46,gpw_tree,gpw_gpw,200,4,10,0.479,gini
instance,f2fsr,46,gpw_tree,ggt_mdd,200,7,2,0.715,entropy
instance,f2fsr,46,tree_gpw,gpw_gpw,200,5,28,0.904,gini
instance,f2fsr,46,tree_gpw,ggt_mdd,200,9,13,0.147,entropy
instance,f2fsr,46,gpw_gpw,ggt_mdd,200,9,4,0.195,gini
class,sumpb,46,gpw_tree,gpw_gpw,200,5,32,0.999,gini
class,sumpb,46,gpw_tree,tree_gpw,200,7,23,0.999,gini
class,sumpb,46,gpw_tree,swc_gpw,200,4,10,0.479,gini
class,sumpb,46,gpw_tree,ggt_mdd,200,5,36,0.242,entropy
class,sumpb,46,gpw_gpw,tree_gpw,200,7,23,0.999,gini
class,sumpb,46,gpw_gpw,swc_gpw,200,5,37,0.904,entropy
class,sumpb,46,gpw_gpw,ggt_mdd,200,5,37,0.904,entropy
class,sumpb,46,tree_gpw,swc_gpw,200,9,20,0.526,entropy
class,sumpb,46,tree_gpw,ggt_mdd,200,6,28,0.384,entropy
class,sumpb,46,swc_gpw,ggt_mdd,200,7,21,0.479,entropy
instance,sumpb,46,swc_gpw,gpw_tree,200,6,24,0.81,gini
instance,sumpb,46,swc_gpw,tree_gpw,200,5,32,0.999,gini
instance,sumpb,46,swc_gpw,gpw_gpw,200,7,2,0.715,entropy
instance,sumpb,46,swc_gpw,ggt_mdd,200,8,2,0.147,gini
instance,sumpb,46,gpw_tree,tree_gpw,200,7,2,0.715,entropy
instance,sumpb,46,gpw_tree,gpw_gpw,200,8,2,0.147,gini
instance,sumpb,46,gpw_tree,ggt_mdd,200,7,23,0.999,gini
instance,sumpb,46,tree_gpw,gpw_gpw,200,7,2,0.715,entropy
instance,sumpb,46,tree_gpw,ggt_mdd,200,4,10,0.479,gini
instance,sumpb,46,gpw_gpw,ggt_mdd,200,8,2,0.147,gini
class,combi,47,gpw_tree,tree_gpw,200,5,7,0.573,entropy
class,combi,47,gpw_tree,gpw_gpw,200,11,27,0.147,gini
class,combi,47,gpw_tree,swc_swc,200,7,2,0.431,gini
class,combi,47,gpw_tree,gpw_ggt,200,5,26,0.81,entropy
class,combi,47,tree_gpw,gpw_gpw,200,13,17,0.195,entropy
class,combi,47,tree_gpw,swc_swc,200,13,33,0.147,entropy
class,combi,47,tree_gpw,gpw_ggt,200,7,10,0.1,gini
class,combi,47,gpw_gpw,swc_swc,200,5,20,0.195,gini
class,combi,47,gpw_gpw,gpw_ggt,200,13,17,0.195,entropy
class,combi,47,swc_swc,gpw_ggt,200,7,22,0.147,entropy
instance,combi,47,gpw_tree,gpw_gpw,200,7,10,0.1,gini
instance,combi,47,gpw_tree,tree_gpw,200,7,22,0.147,entropy
instance,combi,47,gpw_tree,swc_gpw,200,8,37,0.479,gini
instance,combi,47,gpw_tree,ggt_mdd,200,7,2,0.431,gini
instance,combi,47,gpw_gpw,tree_gpw,200,11,3,0.479,gini
instance,combi,47,gpw_gpw,swc_gpw,200,7,2,0.431,gini
instance,combi,47,gpw_gpw,ggt_mdd,200,13,33,0.147,entropy
instance,combi,47,tree_gpw,swc_gpw,200,13,17,0.195,entropy
instance,combi,47,tree_gpw,ggt_mdd,200,9,4,0.668,entropy
instance,combi,47,swc_gpw,ggt_mdd,200,7,2,0.431,gini
class,f2f,47,gpw_tree,tree_gpw,200,5,10,0.1,gini
class,f2f,47,gpw_tree,gpw_gpw,200,4,20,0.195,gini
class,f2f,47,gpw_tree,swc_swc,200,7,34,0.195,entropy
class,f2f,47,gpw_tree,gpw_ggt,200,5,10,0.1,gini
class,f2f,47,tree_gpw,gpw_gpw,200,4,26,0.81,entropy
class,f2f,47,tree_gpw,swc_swc,200,9,33,0.147,entropy
class,f2f,47,tree_gpw,gpw_ggt,200,9,32,0.289,entropy
class,f2f,47,gpw_gpw,swc_swc,200,9,3,0.762,entropy
class,f2f,47,gpw_gpw,gpw_ggt,200,7,34,0.195,entropy
class,f2f,47,swc_swc,gpw_ggt,200,6,22,0.147,entropy
instance,f2f,47,gpw_tree,gpw_gpw,200,4,20,0.195,gini
instance,f2f,47,gpw_tree,tree_gpw,200,5,2,0.431,gini
instance,f2f,47,gpw_tree,swc_gpw,200,6,21,0.384,gini
instance,f2f,47,gpw_tree,ggt_mdd,200,5,10,0.1,gini
instance,f2f,47,gpw_gpw,tree_gpw,200,6,16,0.857,entropy
instance,f2f,47,gpw_gpw,swc_gpw,200,7,11,0.384,entropy
instance,f2f,47,gpw_gpw,ggt_mdd,200,9,16,0.431,entropy
instance,f2f,47,tree_gpw,swc_gpw,200,6,6,0.715,entropy
instance,f2f,47,tree_gpw,ggt_mdd,200,6,23,0.479,entropy
instance,f2f,47,swc_gpw,ggt_mdd,200,5,2,0.431,gini
class,f2fsr,47,gpw_tree,tree_gpw,200,9,23,0.81,entropy
class,f2fsr,47,gpw_tree,gpw_gpw,200,8,27,0.147,gini
class,f2fsr,47,gpw_tree,swc_swc,200,5,2,0.431,gini
class,f2fsr,47,gpw_tree,gpw_ggt,200,4,20,0.195,gini
class,f2fsr,47,tree_gpw,gpw_gpw,200,7,34,0.195,entropy
class,f2fsr,47,tree_gpw,swc_swc,200,9,3,0.762,entropy
class,f2fsr,47,tree_gpw,gpw_ggt,200,6,25,0.762,entropy
class,f2fsr,47,gpw_gpw,swc_swc,200,5,21,0.384,entropy
class,f2fsr,47,gpw_gpw,gpw_ggt,200,6,23,0.479,entropy
class,f2fsr,47,swc_swc,gpw_ggt,200,7,34,0.195,entropy
instance,f2fsr,47,gpw_tree,gpw_gpw,200,9,38,0.999,gini
instance,f2fsr,47,gpw_tree,tree_gpw,200,8,3,0.479,gini
instance,f2fsr,47,gpw_tree,swc_gpw,200,9,16,0.81,gini
instance,f2fsr,47,gpw_tree,ggt_mdd,200,6,22,0.1,gini
instance,f2fsr,47,gpw_gpw,tree_gpw,200,5,2,0.431,gini
instance,f2fsr,47,gpw_gpw,swc_gpw,200,9,17,0.195,entropy
instance,f2fsr,47,gpw_gpw,ggt_mdd,200,4,15,0.62,gini
instance,f2fsr,47,tree_gpw,swc_gpw,200,4,20,0.195,gini
instance,f2fsr,47,tree_gpw,ggt_mdd,200,7,34,0.195,entropy
instance,f2fsr,47,swc_gpw,ggt_mdd,200,5,2,0.431,gini
class,sumpb,47,gpw_tree,tree_gpw,200,6,22,0.147,entropy
class,sumpb,47,gpw_tree,gpw_gpw,200,8,27,0.147,gini
class,sumpb,47,gpw_tree,swc_swc,200,5,10,0.1,gini
class,sumpb,47,gpw_tree,gpw_ggt,200,4,26,0.81,entropy
class,sumpb,47,tree_gpw,gpw_gpw,200,6,6,0.715,entropy
class,sumpb,47,tree_gpw,swc_swc,200,9,33,0.147,entropy
class,sumpb,47,tree_gpw,gpw_ggt,200,5,20,0.573,gini
class,sumpb,47,gpw_gpw,swc_swc,200,7,4,0.668,entropy
class,sumpb,47,gpw_gpw,gpw_ggt,200,7,12,0.479,entropy
class,sumpb,47,swc_swc,gpw_ggt,200,9,17,0.195,entropy
instance,sumpb,47,gpw_tree,gpw_gpw,200,5,11,0.573,entropy
instance,sumpb,47,gpw_tree,tree_gpw,200,6,22,0.147,entropy
instance,sumpb,47,gpw_tree,swc_gpw,200,5,2,0.431,gini
instance,sumpb,47,gpw_tree,ggt_mdd,200,5,21,0.384,entropy
instance,sumpb,47,gpw_gpw,tree_gpw,200,5,30,0.573,gini
instance,sumpb,47,gpw_gpw,swc_gpw,200,6,22,0.1,gini
instance,sumpb,47,gpw_gpw,ggt_mdd,200,6,37,0.479,gini
instance,sumpb,47,tree_gpw,swc_gpw,200,9,17,0.195,entropy
instance,sumpb,47,tree_gpw,ggt_mdd,200,6,37,0.479,gini
instance,sumpb,47,swc_gpw,ggt_mdd,200,6,22,0.1,gini
class,combi,48,gpw_ggt,gpw_tree,200,9,23,0.1,gini
class,combi,48,gpw_ggt,gpw_gpw,200,6,19,0.479,entropy
class,combi,48,gpw_ggt,tree_gpw,200,9,23,0.1,gini
class,combi,48,gpw_ggt,mdd_tree,200,8,9,0.1,entropy
class,combi,48,gpw_tree,gpw_gpw,200,5,24,0.715,gini
class,combi,48,gpw_tree,tree_gpw,200,8,9,0.1,entropy
class,combi,48,gpw_tree,mdd_tree,200,5,37,0.668,gini
class,combi,48,gpw_gpw,tree_gpw,200,10,26,0.195,gini
class,combi,48,gpw_gpw,mdd_tree,200,9,23,0.1,gini
class,combi,48,tree_gpw,mdd_tree,200,6,36,0.242,gini
instance,combi,48,tree_tree,gpw_gpw,200,10,30,0.289,gini
instance,combi,48,tree_tree,gpw_tree,200,9,23,0.1,gini
instance,combi,48,tree_tree,swc_gpw,200,9,19,0.195,entropy
instance,combi,48,tree_tree,ggt_mdd,200,10,3,0.289,entropy
instance,combi,48,gpw_gpw,gpw_tree,200,10,26,0.195,gini
instance,combi,48,gpw_gpw,swc_gpw,200,13,35,0.195,gini
instance,combi,48,gpw_gpw,ggt_mdd,200,9,23,0.1,gini
instance,combi,48,gpw_tree,swc_gpw,200,7,30,0.479,gini
instance,combi,48,gpw_tree,ggt_mdd,200,9,23,0.1,gini
instance,combi,48,swc_gpw,ggt_mdd,200,5,30,0.242,gini
class,f2f,48,gpw_ggt,gpw_tree,200,7,23,0.1,gini
class,f2f,48,gpw_ggt,gpw_gpw,200,5,4,0.384,gini
class,f2f,48,gpw_ggt,tree_gpw,200,7,19,0.195,entropy
class,f2f,48,gpw_ggt,mdd_tree,200,7,23,0.1,gini
class,f2f,48,gpw_tree,gpw_gpw,200,7,3,0.289,entropy
class,f2f,48,gpw_tree,tree_gpw,200,7,23,0.1,gini
class,f2f,48,gpw_tree,mdd_tree,200,7,23,0.1,gini
class,f2f,48,gpw_gpw,tree_gpw,200,7,26,0.195,gini
class,f2f,48,gpw_gpw,mdd_tree,200,7,23,0.1,gini
class,f2f,48,tree_gpw,mdd_tree,200,7,26,0.195,gini
instance,f2f,48,tree_tree,gpw_gpw,200,5,4,0.384,gini
instance,f2f,48,tree_tree,gpw_tree,200,5,36,0.242,gini
instance,f2f,48,tree_tree,swc_gpw,200,7,3,0.289,entropy
instance,f2f,48,tree_tree,ggt_mdd,200,6,9,0.1,entropy
instance,f2f,48,gpw_gpw,gpw_tree,200,5,36,0.242,gini
instance,f2f,48,gpw_gpw,swc_gpw,200,5,16,0.857,entropy
instance,f2f,48,gpw_gpw,ggt_mdd,200,5,36,0.242,gini
instance,f2f,48,gpw_tree,swc_gpw,200,7,23,0.1,gini
instance,f2f,48,gpw_tree,ggt_mdd,200,6,9,0.1,entropy
instance,f2f,48,swc_gpw,ggt_mdd,200,7,3,0.289,entropy
class,f2fsr,48,gpw_ggt,gpw_tree,200,7,23,0.1,gini
class,f2fsr,48,gpw_ggt,gpw_gpw,200,7,3,0.289,entropy
class,f2fsr,48,gpw_ggt,tree_gpw,200,6,9,0.431,gini
class,f2fsr,48,gpw_ggt,mdd_tree,200,7,23,0.1,gini
class,f2fsr,48,gpw_tree,gpw_gpw,200,6,9,0.1,entropy
class,f2fsr,48,gpw_tree,tree_gpw,200,7,23,0.1,gini
class,f2fsr,48,gpw_tree,mdd_tree,200,7,23,0.1,gini
class,f2fsr,48,gpw_gpw,tree_gpw,200,9,35,0.195,gini
class,f2fsr,48,gpw_gpw,mdd_tree,200,6,9,0.1,entropy
class,f2fsr,48,tree_gpw,mdd_tree,200,7,23,0.1,gini
instance,f2fsr,48,tree_tree,gpw_gpw,200,9,35,0.195,gini
instance,f2fsr,48,tree_tree,gpw_tree,200,7,23,0.1,gini
instance,f2fsr,48,tree_tree,swc_gpw,200,9,4,0.337,entropy
instance,f2fsr,48,tree_tree,ggt_mdd,200,7,19,0.195,entropy
instance,f2fsr,48,gpw_gpw,gpw_tree,200,7,23,0.1,gini
instance,f2fsr,48,gpw_gpw,swc_gpw,200,6,9,0.1,entropy
instance,f2fsr,48,gpw_gpw,ggt_mdd,200,9,18,0.479,gini
instance,f2fsr,48,gpw_tree,swc_gpw,200,4,31,0.337,gini
instance,f2fsr,48,gpw_tree,ggt_mdd,200,6,9,0.1,entropy
instance,f2fsr,48,swc_gpw,ggt_mdd,200,9,35,0.195,gini
class,sumpb,48,gpw_ggt,gpw_tree,200,7,23,0.1,gini
class,sumpb,48,gpw_ggt,gpw_gpw,200,4,12,0.999,gini
class,sumpb,48,gpw_ggt,tree_gpw,200,4,31,0.337,gini
class,sumpb,48,gpw_ggt,mdd_tree,200,7,26,0.195,gini
class,sumpb,48,gpw_tree,gpw_gpw,200,7,23,0.1,gini
class,sumpb,48,gpw_tree,tree_gpw,200,7,23,0.1,gini
class,sumpb,48,gpw_tree,mdd_tree,200,6,21,0.999,entropy
class,sumpb,48,gpw_gpw,tree_gpw,200,5,36,0.242,gini
class,sumpb,48,gpw_gpw,mdd_tree,200,6,9,0.1,entropy
class,sumpb,48,tree_gpw,mdd_tree,200,7,19,0.195,entropy
instance,sumpb,48,tree_tree,gpw_gpw,200,7,30,0.289,gini
instance,sumpb,48,tree_tree,gpw_tree,200,4,24,0.715,gini
instance,sumpb,48,tree_tree,swc_gpw,200,6,9,0.1,entropy
instance,sumpb,48,tree_tree,ggt_mdd,200,7,19,0.195,entropy
instance,sumpb,48,gpw_gpw,gpw_tree,200,9,35,0.195,gini
instance,sumpb,48,gpw_gpw,swc_gpw,200,7,14,0.952,entropy
instance,sumpb,48,gpw_gpw,ggt_mdd,200,4,30,0.242,gini
instance,sumpb,48,gpw_tree,swc_gpw,200,9,26,0.479,gini
instance,sumpb,48,gpw_tree,ggt_mdd,200,5,4,0.384,gini
instance,sumpb,48,swc_gpw,ggt_mdd,200,7,19,0.195,entropy
class,combi,49,gpw_tree,gpw_gpw,200,10,21,0.195,entropy
class,combi,49,gpw_tree,tree_gpw,200,12,16,0.1,entropy
class,combi,49,gpw_tree,swc_gpw,200,6,17,0.195,gini
class,combi,49,gpw_tree,ggt_mdd,200,12,16,0.1,entropy
class,combi,49,gpw_gpw,tree_gpw,200,9,4,0.431,gini
class,combi,49,gpw_gpw,swc_gpw,200,7,19,0.857,gini
class,combi,49,gpw_gpw,ggt_mdd,200,6,12,0.81,entropy
class,combi,49,tree_gpw,swc_gpw,200,9,38,0.147,gini
class,combi,49,tree_gpw,ggt_mdd,200,7,5,0.195,entropy
class,combi,49,swc_gpw,ggt_mdd,200,9,38,0.479,entropy
instance,combi,49,gpw_tree,tree_gpw,200,5,4,0.195,entropy
instance,combi,49,gpw_tree,gpw_gpw,200,5,30,0.1,gini
instance,combi,49,gpw_tree,swc_gpw,200,10,14,0.242,entropy
instance,combi,49,gpw_tree,ggt_mdd,200,5,34,0.1,entropy
instance,combi,49,tree_gpw,gpw_gpw,200,6,17,0.195,gini
instance,combi,49,tree_gpw,swc_gpw,200,6,17,0.195,gini
instance,combi,49,tree_gpw,ggt_mdd,200,6,21,0.431,entropy
instance,combi,49,gpw_gpw,swc_gpw,200,5,21,0.62,entropy
instance,combi,49,gpw_gpw,ggt_mdd,200,6,33,0.999,gini
instance,combi,49,swc_gpw,ggt_mdd,200,10,26,0.62,gini
class,f2f,49,gpw_tree,gpw_gpw,200,9,35,0.195,entropy
class,f2f,49,gpw_tree,tree_gpw,200,9,16,0.1,entropy
class,f2f,49,gpw_tree,swc_gpw,200,7,3,0.904,entropy
class,f2f,49,gpw_tree,ggt_mdd,200,4,34,0.1,entropy
class,f2f,49,gpw_gpw,tree_gpw,200,5,12,0.81,entropy
class,f2f,49,gpw_gpw,swc_gpw,200,9,36,0.337,entropy
class,f2f,49,gpw_gpw,ggt_mdd,200,8,30,0.195,gini
class,f2f,49,tree_gpw,swc_gpw,200,4,39,0.952,gini
class,f2f,49,tree_gpw,ggt_mdd,200,7,23,0.762,gini
class,f2f,49,swc_gpw,ggt_mdd,200,7,23,0.762,gini
instance,f2f,49,gpw_tree,tree_gpw,200,9,16,0.1,entropy
instance,f2f,49,gpw_tree,gpw_gpw,200,4,5,0.242,gini
instance,f2f,49,gpw_tree,swc_gpw,200,4,34,0.1,entropy
instance,f2f,49,gpw_tree,ggt_mdd,200,4,30,0.1,gini
instance,f2f,49,tree_gpw,gpw_gpw,200,7,38,0.479,entropy
instance,f2f,49,tree_gpw,swc_gpw,200,9,16,0.1,entropy
instance,f2f,49,tree_gpw,ggt_mdd,200,5,21,0.431,entropy
instance,f2f,49,gpw_gpw,swc_gpw,200,5,12,0.81,entropy
instance,f2f,49,gpw_gpw,ggt_mdd,200,8,30,0.195,gini
instance,f2f,49,swc_gpw,ggt_mdd,200,7,24,0.573,gini
class,f2fsr,49,gpw_tree,gpw_gpw,200,9,36,0.337,entropy
class,f2fsr,49,gpw_tree,tree_gpw,200,4,30,0.1,gini
class,f2fsr,49,gpw_tree,swc_gpw,200,4,30,0.1,gini
class,f2fsr,49,gpw_tree,ggt_mdd,200,9,16,0.1,entropy
class,f2fsr,49,gpw_gpw,tree_gpw,200,6,33,0.715,entropy
class,f2fsr,49,gpw_gpw,swc_gpw,200,9,16,0.1,entropy
class,f2fsr,49,gpw_gpw,ggt_mdd,200,4,11,0.195,gini
class,f2fsr,49,tree_gpw,swc_gpw,200,4,39,0.952,gini
class,f2fsr,49,tree_gpw,ggt_mdd,200,7,21,0.195,entropy
class,f2fsr,49,swc_gpw,ggt_mdd,200,5,33,0.999,gini
instance,f2fsr,49,gpw_tree,tree_gpw,200,4,30,0.1,gini
instance,f2fsr,49,gpw_tree,gpw_gpw,200,6,38,0.715,gini
instance,f2fsr,49,gpw_tree,swc_gpw,200,7,27,0.952,gini
instance,f2fsr,49,gpw_tree,ggt_mdd,200,4,30,0.1,gini
instance,f2fsr,49,tree_gpw,gpw_gpw,200,5,33,0.999,gini
instance,f2fsr,49,tree_gpw,swc_gpw,200,9,35,0.195,entropy
instance,f2fsr,49,tree_gpw,ggt_mdd,200,4,39,0.952,gini
instance,f2fsr,49,gpw_gpw,swc_gpw,200,6,9,0.857,gini
instance,f2fsr,49,gpw_gpw,ggt_mdd,200,7,26,0.62,gini
instance,f2fsr,49,swc_gpw,ggt_mdd,200,4,33,0.762,gini
class,sumpb,49,gpw_tree,gpw_gpw,200,8,16,0.1,entropy
class,sumpb,49,gpw_tree,tree_gpw,200,7,27,0.952,gini
class,sumpb,49,gpw_tree,swc_gpw,200,6,21,0.242,gini
class,sumpb,49,gpw_tree,ggt_mdd,200,7,24,0.573,gini
class,sumpb,49,gpw_gpw,tree_gpw,200,5,17,0.195,gini
class,sumpb,49,gpw_gpw,swc_gpw,200,4,15,0.384,entropy
class,sumpb,49,gpw_gpw,ggt_mdd,200,7,38,0.147,gini
class,sumpb,49,tree_gpw,swc_gpw,200,7,21,0.195,entropy
class,sumpb,49,tree_gpw,ggt_mdd,200,4,4,0.195,entropy
class,sumpb,49,swc_gpw,ggt_mdd,200,4,13,0.195,gini
instance,sumpb,49,gpw_tree,tree_gpw,200,4,34,0.1,entropy
instance,sumpb,49,gpw_tree,gpw_gpw,200,8,16,0.1,entropy
instance,sumpb,49,gpw_tree,swc_gpw,200,4,30,0.1,gini
instance,sumpb,49,gpw_tree,ggt_mdd,200,7,3,0.904,entropy
instance,sumpb,49,tree_gpw,gpw_gpw,200,6,33,0.715,entropy
instance,sumpb,49,tree_gpw,swc_gpw,200,4,30,0.1,gini
instance,sumpb,49,tree_gpw,ggt_mdd,200,7,32,0.479,gini
instance,sumpb,49,gpw_gpw,swc_gpw,200,4,34,0.1,entropy
instance,sumpb,49,gpw_gpw,ggt_mdd,200,4,11,0.195,gini
instance,sumpb,49,swc_gpw,ggt_mdd,200,4,39,0.952,gini
class,combi,4,gpw_tree,gpw_gpw,200,11,5,0.1,gini
class,combi,4,gpw_tree,tree_gpw,200,7,2,0.147,gini
class,combi,4,gpw_tree,swc_gpw,200,11,5,0.1,gini
class,combi,4,gpw_tree,ggt_mdd,200,7,2,0.147,gini
class,combi,4,gpw_gpw,tree_gpw,200,7,2,0.147,gini
class,combi,4,gpw_gpw,swc_gpw,200,9,19,0.242,gini
class,combi,4,gpw_gpw,ggt_mdd,200,7,22,0.999,gini
class,combi,4,tree_gpw,swc_gpw,200,7,15,0.337,entropy
class,combi,4,tree_gpw,ggt_mdd,200,7,25,0.242,entropy
class,combi,4,swc_gpw,ggt_mdd,200,7,17,0.384,gini
instance,combi,4,gpw_tree,gpw_gpw,200,7,2,0.147,gini
instance,combi,4,gpw_tree,tree_gpw,200,6,36,0.1,gini
instance,combi,4,gpw_tree,swc_gpw,200,6,36,0.1,gini
instance,combi,4,gpw_tree,mdd_tree,200,7,2,0.147,gini
instance,combi,4,gpw_gpw,tree_gpw,200,9,20,0.526,gini
instance,combi,4,gpw_gpw,swc_gpw,200,8,2,0.431,entropy
instance,combi,4,gpw_gpw,mdd_tree,200,11,5,0.1,gini
instance,combi,4,tree_gpw,swc_gpw,200,5,12,0.1,gini
instance,combi,4,tree_gpw,mdd_tree,200,9,16,0.81,gini
instance,combi,4,swc_gpw,mdd_tree,200,10,29,0.1,gini
class,f2f,4,gpw_tree,gpw_gpw,200,4,12,0.289,gini
class,f2f,4,gpw_tree,tree_gpw,200,5,2,0.147,gini
class,f2f,4,gpw_tree,swc_gpw,200,8,5,0.1,gini
class,f2f,4,gpw_tree,ggt_mdd,200,5,2,0.147,gini
class,f2f,4,gpw_gpw,tree_gpw,200,5,4,0.147,entropy
class,f2f,4,gpw_gpw,swc_gpw,200,5,4,0.147,entropy
class,f2f,4,gpw_gpw,ggt_mdd,200,7,14,0.715,entropy
class,f2f,4,tree_gpw,swc_gpw,200,4,21,0.479,entropy
class,f2f,4,tree_gpw,ggt_mdd,200,8,5,0.1,gini
class,f2f,4,swc_gpw,ggt_mdd,200,4,21,0.479,entropy
instance,f2f,4,gpw_tree,gpw_gpw,200,5,36,0.1,gini
instance,f2f,4,gpw_tree,tree_gpw,200,6,2,0.431,entropy
instance,f2f,4,gpw_tree,swc_gpw,200,7,19,0.242,gini
instance,f2f,4,gpw_tree,mdd_tree,200,5,2,0.147,gini
instance,f2f,4,gpw_gpw,tree_gpw,200,5,2,0.147,gini
instance,f2f,4,gpw_gpw,swc_gpw,200,5,2,0.147,gini
instance,f2f,4,gpw_gpw,mdd_tree,200,6,38,0.384,gini
instance,f2f,4,tree_gpw,swc_gpw,200,9,17,0.195,gini
instance,f2f,4,tree_gpw,mdd_tree,200,8,32,0.952,entropy
instance,f2f,4,swc_gpw,mdd_tree,200,8,5,0.1,gini
class,f2fsr,4,gpw_tree,gpw_gpw,200,5,2,0.147,gini
class,f2fsr,4,gpw_tree,tree_gpw,200,8,5,0.1,gini
class,f2fsr,4,gpw_tree,swc_gpw,200,4,12,0.1,gini
class,f2fsr,4,gpw_tree,ggt_mdd,200,5,2,0.147,gini
class,f2fsr,4,gpw_gpw,tree_gpw,200,5,4,0.147,entropy
class,f2fsr,4,gpw_gpw,swc_gpw,200,5,36,0.1,gini
class,f2fsr,4,gpw_gpw,ggt_mdd,200,8,36,0.384,entropy
class,f2fsr,4,tree_gpw,swc_gpw,200,6,38,0.384,gini
class,f2fsr,4,tree_gpw,ggt_mdd,200,8,36,0.384,entropy
class,f2fsr,4,swc_gpw,ggt_mdd,200,6,38,0.384,gini
